cenario,modulo,datahora_sinal,datahora_entrada,datahora_saida,direcao,take,stop,pontos,resultado
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-10-16 03:50:00,2025-10-16 03:52:00,2025-10-16 07:08:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2025-10-17 03:50:00,2025-10-17 03:52:00,2025-10-17 04:08:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2025-10-19 20:54:00,2025-10-19 20:56:00,2025-10-20 02:22:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2025-10-20 10:30:00,2025-10-20 10:32:00,2025-10-20 10:36:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2025-10-21 03:48:00,2025-10-21 03:50:00,2025-10-21 13:00:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-10-23 20:54:00,2025-10-23 20:56:00,2025-10-24 02:50:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-10-24 03:50:00,2025-10-24 03:52:00,2025-10-24 09:30:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-10-27 03:50:00,2025-10-27 03:52:00,2025-10-27 07:06:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2025-10-27 10:30:00,2025-10-27 10:32:00,2025-10-27 12:12:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-10-29 03:50:00,2025-10-29 03:52:00,2025-10-29 15:34:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2025-10-29 20:58:00,2025-10-29 21:00:00,2025-10-29 21:14:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2025-10-31 10:30:00,2025-10-31 10:32:00,2025-10-31 10:42:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-11-02 20:54:00,2025-11-02 20:56:00,2025-11-03 06:22:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2025-11-03 10:30:00,2025-11-03 10:32:00,2025-11-03 11:00:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2025-11-03 20:54:00,2025-11-03 20:56:00,2025-11-03 21:18:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2025-11-05 20:58:00,2025-11-05 21:00:00,2025-11-05 21:26:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2025-11-07 10:30:00,2025-11-07 10:32:00,2025-11-07 11:30:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-11-09 20:54:00,2025-11-09 20:56:00,2025-11-09 22:26:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2025-11-10 03:48:00,2025-11-10 03:50:00,2025-11-10 06:12:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2025-11-10 10:30:00,2025-11-10 10:32:00,2025-11-10 11:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2025-11-11 03:48:00,2025-11-11 03:50:00,2025-11-11 11:50:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-11-12 03:50:00,2025-11-12 03:52:00,2025-11-12 06:42:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2025-11-12 20:54:00,2025-11-12 20:56:00,2025-11-12 22:04:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2025-11-14 03:50:00,2025-11-14 03:52:00,2025-11-14 04:14:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2025-11-14 10:30:00,2025-11-14 10:32:00,2025-11-14 10:42:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2025-11-16 20:58:00,2025-11-16 21:00:00,2025-11-16 21:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2025-11-18 03:48:00,2025-11-18 03:50:00,2025-11-18 04:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-11-19 20:54:00,2025-11-19 20:56:00,2025-11-19 21:26:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2025-11-24 03:48:00,2025-11-24 03:50:00,2025-11-24 04:46:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2025-11-24 10:30:00,2025-11-24 10:32:00,2025-11-24 11:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2025-11-26 20:58:00,2025-11-26 21:00:00,2025-11-28 10:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2025-12-01 10:30:00,2025-12-01 10:32:00,2025-12-01 11:10:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-12-02 20:54:00,2025-12-02 20:56:00,2025-12-02 23:28:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2025-12-03 20:58:00,2025-12-03 21:00:00,2025-12-04 06:40:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2025-12-05 10:30:00,2025-12-05 10:32:00,2025-12-05 10:38:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2025-12-08 10:30:00,2025-12-08 10:32:00,2025-12-08 11:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-12-09 03:50:00,2025-12-09 03:52:00,2025-12-09 14:02:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2025-12-10 20:54:00,2025-12-10 20:56:00,2025-12-10 21:48:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2025-12-11 20:54:00,2025-12-11 20:56:00,2025-12-12 06:08:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2025-12-12 10:30:00,2025-12-12 10:32:00,2025-12-12 11:30:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2025-12-15 03:48:00,2025-12-15 03:50:00,2025-12-15 06:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2025-12-15 20:54:00,2025-12-15 20:56:00,2025-12-15 21:14:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2025-12-17 03:50:00,2025-12-17 03:52:00,2025-12-17 06:44:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-01-01 20:54:00,2026-01-01 20:56:00,2026-01-02 02:02:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-01-02 03:50:00,2026-01-02 03:52:00,2026-01-02 08:50:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2026-01-02 10:30:00,2026-01-02 10:32:00,2026-01-02 10:50:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-01-05 20:54:00,2026-01-05 20:56:00,2026-01-06 00:34:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-01-06 03:48:00,2026-01-06 03:50:00,2026-01-06 06:42:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-01-07 20:54:00,2026-01-07 20:56:00,2026-01-07 23:58:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-01-08 20:54:00,2026-01-08 20:56:00,2026-01-09 04:20:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2026-01-12 10:30:00,2026-01-12 10:32:00,2026-01-12 12:04:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-01-13 03:48:00,2026-01-13 03:50:00,2026-01-13 07:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-01-15 03:50:00,2026-01-15 03:52:00,2026-01-15 07:26:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-01-19 03:50:00,2026-01-19 03:52:00,2026-01-19 08:34:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2026-01-19 10:30:00,2026-01-19 10:32:00,2026-01-19 11:04:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-01-20 03:48:00,2026-01-20 03:50:00,2026-01-20 04:10:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-01-21 03:50:00,2026-01-21 03:52:00,2026-01-21 05:46:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-01-21 20:54:00,2026-01-21 20:56:00,2026-01-22 00:08:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-01-22 03:50:00,2026-01-22 03:52:00,2026-01-22 08:48:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-01-23 03:50:00,2026-01-23 03:52:00,2026-01-23 09:00:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-01-25 20:54:00,2026-01-25 20:56:00,2026-01-26 02:22:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-01-26 03:50:00,2026-01-26 03:52:00,2026-01-26 06:08:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2026-01-26 10:30:00,2026-01-26 10:32:00,2026-01-26 20:56:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2026-01-28 20:58:00,2026-01-28 21:00:00,2026-01-28 22:16:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-01-30 03:50:00,2026-01-30 03:52:00,2026-01-30 04:36:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2026-01-30 10:30:00,2026-01-30 10:32:00,2026-01-30 10:56:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-02-02 03:50:00,2026-02-02 03:52:00,2026-02-02 06:16:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-02-03 03:48:00,2026-02-03 03:50:00,2026-02-03 08:34:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-02-04 03:50:00,2026-02-04 03:52:00,2026-02-04 06:00:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-02-06 03:50:00,2026-02-06 03:52:00,2026-02-06 05:00:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-02-09 03:50:00,2026-02-09 03:52:00,2026-02-09 04:04:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2026-02-09 10:30:00,2026-02-09 10:32:00,2026-02-09 11:02:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-02-10 03:48:00,2026-02-10 03:50:00,2026-02-10 06:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-02-11 03:50:00,2026-02-11 03:52:00,2026-02-11 04:00:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2026-02-11 20:58:00,2026-02-11 21:00:00,2026-02-11 22:26:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-02-16 03:50:00,2026-02-16 03:52:00,2026-02-16 08:12:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-02-16 20:54:00,2026-02-16 20:56:00,2026-02-16 21:04:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-02-19 03:50:00,2026-02-19 03:52:00,2026-02-19 07:24:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-02-24 03:48:00,2026-02-24 03:50:00,2026-02-24 06:04:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-02-26 03:50:00,2026-02-26 03:52:00,2026-02-26 08:32:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-03-02 03:48:00,2026-03-02 03:50:00,2026-03-02 04:04:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2026-03-02 10:30:00,2026-03-02 10:32:00,2026-03-02 10:34:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-03-04 03:50:00,2026-03-04 03:52:00,2026-03-04 04:08:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-03-06 03:50:00,2026-03-06 03:52:00,2026-03-06 05:54:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-03-08 20:54:00,2026-03-08 20:56:00,2026-03-08 21:16:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-03-09 03:48:00,2026-03-09 03:50:00,2026-03-09 04:14:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2026-03-09 10:30:00,2026-03-09 10:32:00,2026-03-09 11:26:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-03-10 20:54:00,2026-03-10 20:56:00,2026-03-11 02:36:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-03-13 03:50:00,2026-03-13 03:52:00,2026-03-13 04:02:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2026-03-13 10:30:00,2026-03-13 10:32:00,2026-03-13 10:40:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2026-03-15 20:58:00,2026-03-15 21:00:00,2026-03-16 00:52:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2026-03-16 10:30:00,2026-03-16 10:32:00,2026-03-16 14:08:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-03-19 03:50:00,2026-03-19 03:52:00,2026-03-19 04:50:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2026-03-20 10:30:00,2026-03-20 10:32:00,2026-03-20 12:32:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-03-22 20:54:00,2026-03-22 20:56:00,2026-03-23 00:32:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2026-03-23 10:30:00,2026-03-23 10:32:00,2026-03-23 10:46:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-03-23 20:54:00,2026-03-23 20:56:00,2026-03-24 00:28:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-03-24 03:50:00,2026-03-24 03:52:00,2026-03-24 04:12:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2026-03-29 20:58:00,2026-03-29 21:00:00,2026-03-29 21:44:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-03-30 20:54:00,2026-03-30 20:56:00,2026-03-30 21:50:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-03-31 03:48:00,2026-03-31 03:50:00,2026-03-31 06:10:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-04-01 20:54:00,2026-04-01 20:56:00,2026-04-01 21:10:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2026-04-05 20:58:00,2026-04-05 21:00:00,2026-04-05 21:08:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-04-06 03:48:00,2026-04-06 03:50:00,2026-04-06 05:46:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-04-06 20:54:00,2026-04-06 20:56:00,2026-04-07 03:02:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-04-07 03:50:00,2026-04-07 03:52:00,2026-04-07 04:16:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2026-04-08 20:58:00,2026-04-08 21:00:00,2026-04-09 08:28:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-04-09 20:54:00,2026-04-09 20:56:00,2026-04-10 07:28:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-04-12 20:54:00,2026-04-12 20:56:00,2026-04-13 03:02:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-04-14 03:48:00,2026-04-14 03:50:00,2026-04-14 07:28:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-04-15 20:54:00,2026-04-15 20:56:00,2026-04-16 08:50:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-04-19 20:54:00,2026-04-19 20:56:00,2026-04-20 07:50:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-04-21 03:50:00,2026-04-21 03:52:00,2026-04-21 06:36:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-04-22 03:50:00,2026-04-22 03:52:00,2026-04-22 09:14:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-04-26 20:54:00,2026-04-26 20:56:00,2026-04-27 02:08:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-04-27 03:48:00,2026-04-27 03:50:00,2026-04-27 06:04:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2026-05-03 20:58:00,2026-05-03 21:00:00,2026-05-04 00:18:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-05-05 03:48:00,2026-05-05 03:50:00,2026-05-05 07:10:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-05-06 20:54:00,2026-05-06 20:56:00,2026-05-07 02:06:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-05-07 03:50:00,2026-05-07 03:52:00,2026-05-07 05:10:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-05-08 03:50:00,2026-05-08 03:52:00,2026-05-08 06:44:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2026-05-10 20:58:00,2026-05-10 21:00:00,2026-05-11 06:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2026-05-11 10:30:00,2026-05-11 10:32:00,2026-05-11 10:54:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-05-11 20:54:00,2026-05-11 20:56:00,2026-05-12 01:54:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2026-05-12 03:48:00,2026-05-12 03:50:00,2026-05-12 04:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-05-12 20:54:00,2026-05-12 20:56:00,2026-05-12 23:24:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-05-14 20:54:00,2026-05-14 20:56:00,2026-05-14 21:14:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-05-15 03:50:00,2026-05-15 03:52:00,2026-05-15 04:16:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2026-05-15 10:30:00,2026-05-15 10:32:00,2026-05-15 10:40:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2026-05-17 20:58:00,2026-05-17 21:00:00,2026-05-17 21:16:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-05-18 03:50:00,2026-05-18 03:52:00,2026-05-18 05:32:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2026-05-19 03:50:00,2026-05-19 03:52:00,2026-05-19 04:02:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-05-20 03:50:00,2026-05-20 03:52:00,2026-05-20 07:34:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2026-05-20 20:54:00,2026-05-20 20:56:00,2026-05-20 21:16:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2024-03-15 10:30:00,2024-03-15 10:32:00,2024-03-15 10:42:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2024-03-18 10:30:00,2024-03-18 10:32:00,2024-03-18 10:46:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2024-03-18 20:52:00,2024-03-18 20:54:00,2024-03-19 08:10:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2024-03-20 20:52:00,2024-03-20 20:54:00,2024-03-21 03:30:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_SELL,2024-03-22 03:50:00,2024-03-22 03:52:00,2024-03-22 08:50:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2024-03-24 20:58:00,2024-03-24 21:00:00,2024-03-25 08:06:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2024-03-25 20:54:00,2024-03-25 20:56:00,2024-03-26 04:02:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2024-03-26 20:52:00,2024-03-26 20:54:00,2024-03-27 07:50:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2024-03-31 20:52:00,2024-03-31 20:54:00,2024-04-01 10:14:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,DMI3_0348_BUY,2024-04-02 03:48:00,2024-04-02 03:50:00,2024-04-02 09:38:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2024-04-03 20:52:00,2024-04-03 20:54:00,2024-04-04 09:40:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2024-04-05 10:30:00,2024-04-05 10:32:00,2024-04-05 10:36:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_2058_BUY,2024-04-07 20:58:00,2024-04-07 21:00:00,2024-04-08 09:52:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2024-04-08 10:30:00,2024-04-08 10:32:00,2024-04-08 11:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,DMI3_0348_BUY,2024-04-09 03:48:00,2024-04-09 03:50:00,2024-04-09 09:12:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2024-04-12 03:50:00,2024-04-12 03:52:00,2024-04-12 07:50:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2024-04-14 20:52:00,2024-04-14 20:54:00,2024-04-15 06:02:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_BUY,2024-04-15 10:30:00,2024-04-15 10:32:00,2024-04-15 11:52:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_SELL,2024-04-16 03:50:00,2024-04-16 03:52:00,2024-04-16 07:24:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2024-04-16 20:52:00,2024-04-16 20:54:00,2024-04-17 03:02:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_BUY,2024-04-18 03:50:00,2024-04-18 03:52:00,2024-04-18 10:30:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_COM_2052,EMAADX_SELL,2024-04-18 20:52:00,2024-04-18 20:54:00,2024-04-18 21:16:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,EMAADX_BUY,2024-04-19 03:50:00,2024-04-19 03:52:00,2024-04-19 08:24:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_COM_2052,DMI3_1030_SELL,2024-04-19 10:30:00,2024-04-19 10:32:00,2024-04-19 10:52:00,SELL,45.5,117.0,45.5,TAKE
